ax,ay,az,gx,gy,gz,heel,toe
-1.8573,3.4121,0.6022,-174.7200,39.6200,-31.0100,8,0
-1.3898,0.1757,0.9057,101.0800,-30.1000,-36.4700,17,6
-0.6573,0.1566,0.9799,-47.9500,-23.1700,-7.3500,164,10
-0.5544,0.1362,0.8686,-10.6400,-8.4700,-1.8200,322,4
-0.5051,0.0732,0.9052,1.1900,5.5300,-0.2100,424,7
-0.5290,0.0981,0.9082,2.8000,20.5100,0.1400,489,8
-0.5592,0.1157,0.8550,12.9500,31.1500,2.2400,494,3
-0.6017,0.1810,0.8115,14.6300,31.7100,-0.2800,449,8
-0.6686,0.1313,0.7564,4.0600,20.6500,-1.6100,433,9
-0.6451,0.1396,0.7706,-0.0700,13.1600,-0.9100,443,4
-0.6237,0.1098,0.7993,4.1300,11.3400,2.7300,499,6
-0.5739,0.1366,0.8721,7.3500,25.1300,2.5200,568,6
-0.5080,0.1337,0.9545,14.8400,71.8200,-1.6800,660,7
-0.4914,0.2128,0.9740,25.4100,140.7000,1.4000,703,10
-0.3665,0.3836,0.9980,35.8400,253.6100,-22.2600,659,0
-0.8169,-0.1557,0.9999,-15.6800,395.5000,-12.9500,297,7
-2.3541,0.4451,0.8745,120.1200,394.1700,-25.2700,32,8
-1.3669,0.8028,1.3796,124.7400,98.5600,-62.3000,13,8
0.7056,0.4075,1.0712,-1.6800,-152.1800,-96.2500,21,6
-0.1767,0.3860,0.8394,28.5600,-225.3300,-39.3400,14,6
-0.3928,0.2806,0.6529,-6.3700,-290.6400,66.1500,15,5
-0.6988,-0.1625,0.7017,77.0700,-310.8700,63.0700,12,10
-0.9487,0.4851,0.7837,54.0400,-292.7400,14.2800,11,4
-1.2083,0.4563,0.8789,63.2800,-192.3600,53.8300,9,10
-1.9627,1.0970,0.2865,-6.9300,-92.1200,143.5000,10,0
-2.5225,0.0698,-0.1030,46.3400,-56.9100,105.1400,13,4
-1.7719,-0.3167,-0.6974,-12.3200,27.4400,-4.1300,7,0
-3.2935,-0.4290,-0.0732,-279.0900,109.4100,-116.0600,0,8
-1.1649,-0.3826,0.6715,-44.5900,-34.5100,-26.6700,17,8
-0.5378,0.4363,0.9418,48.3700,6.7900,-6.2300,155,1
-0.5510,0.2806,0.9048,-27.7200,6.7900,-2.0300,375,4
-0.5270,0.1484,0.8994,0.3500,21.0000,-0.9800,510,9
-0.5266,0.0942,0.8911,4.4800,35.3500,-2.4500,574,3
-0.5690,0.0781,0.8574,11.9700,47.6000,-2.5200,591,5
-0.6349,0.1669,0.7828,14.9800,51.5200,-2.2400,588,8
-0.6861,0.1415,0.7213,2.1700,40.4600,-5.2500,592,5
-0.6969,0.1259,0.7198,2.7300,31.1500,-5.1100,653,12
-0.6842,0.1171,0.7388,4.9700,31.6400,-3.6400,715,5
-0.6505,0.1264,0.7871,4.6900,45.9200,-1.4000,780,6
-0.5710,0.1488,0.9096,9.1000,98.8400,0.8400,818,5
-0.4553,0.3167,0.9765,19.1800,197.1200,-15.2600,805,3
-0.5973,0.1937,1.0043,-21.8400,353.1500,-45.6400,470,10
-1.8417,0.3631,0.8935,75.3200,422.8700,-41.9300,47,7
-2.5527,0.6120,1.1673,41.5800,188.6500,-96.1100,12,8
-0.5314,0.3767,1.8129,-1.2600,-155.1900,-59.4300,22,4
-0.1684,0.3377,0.8647,9.0300,-204.2600,-14.2800,15,9
-0.3924,0.2401,0.6105,17.0100,-281.9600,73.9900,16,11
-0.5671,-0.0898,0.5915,39.7600,-294.3500,76.2300,14,10
-0.9736,0.1196,0.8169,78.1200,-278.8100,39.4100,15,7
-1.0458,0.1357,0.7837,74.1300,-239.4000,37.5900,15,9
-1.2322,0.4397,0.6695,9.0300,-156.2400,53.8300,9,6
-2.4005,-0.1244,0.1410,61.1100,-55.9300,104.3000,11,16
-2.1775,0.0210,-0.5641,-14.1400,-15.6100,84.5600,14,4
-2.1711,1.0594,-0.6671,78.0500,134.5400,-35.7700,9,5
-2.4288,-1.2908,0.7954,-178.7100,-160.7200,-39.0600,6,5
-0.4856,0.0468,1.1678,23.0300,-11.2000,-0.7700,24,6
-0.7169,0.2528,0.7681,-52.8500,-21.8400,-13.1600,121,1
-0.4895,0.0029,0.9160,-27.6500,-10.2900,-6.2300,280,7
-0.4919,0.0971,0.9404,8.7500,18.6200,1.2600,379,8
-0.5305,0.1332,0.8945,16.8000,38.5000,0.7700,462,7
-0.5910,0.1791,0.8403,16.8000,46.8300,-1.6100,471,6
-0.6198,0.1659,0.7779,6.9300,45.2900,-2.1000,455,11
-0.6559,0.1069,0.7349,8.1900,38.1500,-2.1700,457,12
-0.6822,0.1332,0.7300,4.4800,28.0700,-1.1200,499,6
-0.6554,0.1444,0.7691,5.5300,30.6600,-0.4200,567,16
-0.5905,0.1493,0.8662,8.4000,57.5400,-0.5600,653,8
-0.5358,0.1142,0.9248,12.0400,119.3500,8.7500,703,9
-0.3767,0.3806,0.9989,37.1000,229.5300,-11.2700,665,8
-0.9511,-0.1591,1.0180,-10.0800,394.1000,-19.2500,293,3
-2.4571,0.6124,0.9374,105.5600,381.5700,-63.2100,30,4
-1.1283,0.9277,1.5523,68.1800,60.8300,-74.7600,14,6
0.5612,0.4646,1.1322,-6.9300,-142.1700,-79.0300,24,6
-0.1654,0.3040,0.8730,-5.8800,-225.8900,-17.9200,14,3
-0.6085,0.3436,0.6183,-14.9800,-295.9600,63.7000,12,11
-0.8652,0.1591,0.6969,46.4800,-288.7500,61.1800,16,9
-0.8291,0.2948,0.6647,34.5100,-253.4700,68.6700,13,3
-1.8427,0.6066,0.8413,65.9400,-197.8900,82.3200,11,0
-1.4577,0.0654,0.2869,4.4800,-147.2800,91.4200,18,3
-2.0574,-0.4265,-0.2157,111.3000,-33.8100,122.0800,13,5
-2.3653,-0.0878,-0.6037,0.4900,39.5500,26.6700,6,4
-1.8334,0.8921,-0.3865,-21.1400,171.0100,-148.1200,7,3
0.5871,-1.7422,1.5904,-157.8500,-24.2900,-42.0700,12,6
-0.6554,-0.0405,0.8506,-19.3900,-14.8400,-6.3700,64,9
-0.5461,0.0551,0.8691,8.1900,-7.0700,-3.2200,207,0
-0.5397,0.0971,0.8828,-4.4800,2.9400,-0.0700,318,6
-0.4919,0.1747,0.9072,13.9300,20.1600,2.5900,425,6
-0.5295,0.1274,0.8886,9.7300,34.0900,-1.6800,472,12
-0.5880,0.1254,0.8164,6.6500,41.0900,0.0700,487,8
-0.6295,0.1586,0.7676,3.0100,39.6200,-1.5400,468,3
-0.6495,0.1425,0.7608,1.1200,36.9600,-2.6600,504,10
-0.6793,0.1576,0.7388,7.0000,35.7700,-2.3100,563,7
-0.6583,0.1732,0.7647,6.9300,38.2200,-5.4600,631,5
-0.6007,0.1142,0.8589,0.3500,71.2600,-6.1600,738,8
-0.5373,0.1454,0.9013,9.5200,138.5300,-3.8500,776,10
-0.4202,0.2996,1.0189,20.6500,254.8700,-29.7500,728,10
-1.3693,-0.0102,1.0146,18.7600,415.2400,-22.9600,200,3
-2.8065,0.6886,1.1214,75.6700,309.4700,-82.1100,14,8
-0.4534,1.3283,1.6416,-9.5200,-0.0700,-81.4800,26,8
0.1942,0.4529,1.0028,-23.3100,-140.7000,-82.1800,24,8
-0.1474,0.4807,0.7574,-24.1500,-229.2500,0.9100,14,5
-0.6056,0.2752,0.5553,-42.9800,-299.5300,94.2200,16,9
-0.8369,0.1889,0.6237,8.6800,-284.1300,76.4400,17,0
-0.8862,0.4612,0.6861,0.0700,-255.3600,78.9600,17,6
-1.2390,0.5226,0.7398,10.7800,-186.5500,110.7400,10,3
-1.7295,0.6080,0.2679,-20.0900,-104.0200,167.3700,7,6
-2.1228,0.2533,-0.0683,36.7500,-12.4600,212.5200,16,5
-2.4776,0.3192,-0.6871,-31.7100,13.7200,140.8400,11,0
-1.7812,0.4172,-0.2640,51.0300,176.5400,-15.1200,9,6
-3.1388,-1.2595,2.3917,-312.2000,-154.5600,-20.9300,9,7
-0.0527,0.2367,1.2342,34.3700,-26.8800,-9.1700,24,5
-0.5934,0.4670,0.8462,-19.8100,-10.1500,-5.8800,93,3
-0.4929,0.0088,0.9267,-19.6700,-11.3400,-2.1000,207,8
-0.4890,-0.0283,0.9043,-4.4800,4.7600,0.0700,311,3
-0.5124,0.1405,0.9043,18.2700,19.6000,-2.8000,394,5
-0.5519,0.1503,0.8823,14.1400,25.1300,-2.5900,437,5
-0.5778,0.1742,0.8403,8.1900,25.4800,-2.2400,476,6
-0.5978,0.1342,0.8184,-1.1900,21.2100,-3.5000,487,10
-0.5958,0.1410,0.8150,1.8900,17.2200,-2.7300,538,8
-0.5836,0.1313,0.8330,-3.5000,15.8900,-4.2000,606,8
-0.5607,0.0717,0.8740,1.2600,29.3300,-2.6600,660,7
-0.5348,0.0976,0.9204,8.8900,58.2400,0.1400,724,0
-0.4607,0.1918,0.9775,18.7600,124.4600,-6.3700,774,7
-0.2791,0.4490,1.1009,41.1600,247.1000,-41.2300,767,8
-0.9282,0.2816,0.9682,-19.8800,394.9400,-91.4900,316,1
-2.2009,0.9711,1.0643,-49.0700,271.7400,-124.6700,32,3
-0.3601,1.0687,1.4845,-189.9800,23.1000,-66.9200,14,4
0.2835,0.6520,1.1678,-172.6200,-101.7800,37.4500,20,9
-0.1547,0.7432,0.8545,-166.8800,-232.9600,60.5500,16,3
-0.5065,0.6295,0.6159,-159.4600,-286.3700,66.5000,16,6
-1.1580,1.2229,0.7027,-62.0200,-302.1900,80.3600,15,5
-1.1771,1.3215,0.4895,-56.2800,-223.7900,154.3500,15,8
-1.3967,1.4660,0.3616,-111.7200,-102.5500,272.0900,15,3
-1.6045,0.8960,0.3997,-88.4100,-27.2300,305.0600,13,7
-1.7373,0.4226,0.2860,-62.0900,-17.0100,281.0500,14,4
-1.7353,0.3372,-0.1059,13.6500,10.0100,184.1700,10,3
-1.7290,0.1200,-0.4509,96.6700,18.6900,63.9800,11,5
-1.2815,-0.0844,-0.4324,43.7500,103.2500,18.4100,12,7
-1.6690,-2.4346,2.6474,-245.5600,-143.8500,-73.4300,8,13
-0.2455,0.0215,1.1634,-32.6900,-7.2800,2.0300,19,6
-0.5505,0.2674,0.8926,3.0100,-8.6100,-2.9400,101,40
-0.5002,0.0102,0.9218,-42.3500,-9.3800,-0.9100,173,53
-0.4865,0.1122,0.9252,6.1600,9.4500,0.4900,231,8
-0.5124,0.1225,0.8906,15.5400,28.0000,1.1900,279,7
-0.5519,0.2020,0.8511,6.4400,30.3100,-2.5900,342,3
-0.5851,0.1596,0.8130,-0.2100,24.1500,-4.0600,411,8
-0.5749,0.1298,0.8296,-0.7000,23.5900,-3.4300,499,5
-0.5895,0.1093,0.8335,3.5700,26.4600,-1.6100,572,3
-0.5939,0.1391,0.8364,2.9400,35.6300,-3.4300,646,8
-0.5622,0.1069,0.8789,5.6700,56.1400,-1.6100,698,2
-0.5373,0.1864,0.9082,27.4400,112.2100,0.0700,745,3
-0.4372,0.3626,0.9721,28.2800,197.5400,-32.5500,749,4
-0.5041,0.4041,1.0165,-40.2500,320.6000,-93.5200,502,8
-1.6978,0.3884,0.9487,-22.5400,334.0400,-122.1500,52,3
-1.6851,0.5993,0.8916,-157.9200,150.2200,-139.7200,16,12
-0.2586,0.2035,1.4884,-209.0900,-35.4900,32.6900,17,7
-0.2284,0.6320,1.0141,-130.3400,-162.0500,47.6700,15,8
-0.3723,0.4646,0.6398,-151.0600,-263.7600,52.9200,13,7
-0.6754,0.7457,0.6139,-76.3000,-295.1200,53.6900,16,8
-1.0399,0.9555,0.7188,-31.5000,-272.1600,85.4000,20,10
-1.0804,1.3088,0.6251,-70.2100,-210.0700,169.1200,15,9
-1.2229,1.3342,0.5065,-57.9600,-96.5300,252.4900,18,9
-1.8446,0.1049,0.4509,-20.7200,-7.0000,240.9400,16,8
-2.4000,0.4119,-0.1503,81.0600,-38.4300,185.2200,8,11
-1.6680,-0.5139,-0.8311,5.5300,28.9100,15.3300,12,7
-1.8925,1.8066,0.0327,189.0000,245.2800,-111.3000,9,6
2.1980,-3.3111,1.3537,-140.9800,-86.1000,-75.1800,19,3
-0.4529,-0.0698,0.8359,-170.5900,-44.1700,10.1500,168,12
-0.5344,0.1030,0.9038,-5.8100,-4.1300,-0.4200,384,4
-0.4978,-0.0878,0.8804,2.2400,7.5600,1.0500,483,6
-0.4890,0.1225,0.9379,11.1300,22.4700,-3.9900,541,8
-0.5183,0.0869,0.9101,13.5100,42.0000,-2.5900,591,8
-0.5915,0.1279,0.8247,9.2400,51.8700,-1.1900,591,8
-0.6510,0.1737,0.7510,4.2700,44.1700,-3.9200,603,7
-0.6676,0.1728,0.7476,1.8900,31.8500,-7.6300,660,3
-0.6481,0.1225,0.7715,-16.3100,27.7200,-7.7000,728,4
-0.6266,0.0878,0.8135,2.8700,39.4800,-4.1300,795,10
-0.6144,0.1118,0.8608,5.7400,66.7800,-3.4300,855,2
-0.5148,0.1937,0.9477,10.9900,129.7100,-8.8200,878,4
-0.3963,0.5539,1.0419,-2.7300,249.9700,-71.6800,819,8
-1.6250,-0.0337,1.0072,-93.5900,378.2800,-108.7800,199,6
-2.6967,0.6837,1.1873,-15.8900,275.1000,-128.0300,36,11
-0.4948,0.9243,1.6426,-107.3100,33.8100,-75.1100,17,8
0.2962,0.7706,1.1097,-108.1500,-122.0100,37.0300,15,5
-0.0898,0.3704,0.8032,-59.5700,-228.7600,54.1800,14,4
-0.3592,0.4748,0.6359,-70.9100,-265.3700,82.4600,13,8
-0.8228,0.5431,0.8228,4.4100,-280.0700,98.7000,7,5
-1.0087,0.3802,0.7481,19.6000,-252.4200,96.1100,18,3
-0.9770,0.6617,0.8096,2.0300,-185.1500,108.6400,12,4
-1.3400,0.4616,0.6998,-45.6400,-76.9300,125.5800,14,7
-2.0193,-0.1601,0.3958,4.8300,-88.9000,140.1400,18,8
-2.3341,-0.2455,-0.3684,96.5300,-5.6700,57.4700,4,6
-1.6729,-0.2826,-0.7662,57.0500,51.1700,-12.1800,5,8
-2.3395,2.7997,-0.5592,36.3300,86.8000,-97.5800,10,4
0.5714,-0.6769,2.0501,325.8500,55.9300,-49.6300,13,8
-0.7969,-0.1000,0.8520,-57.8900,-25.4100,-1.6800,85,32
-0.5324,0.1401,0.8965,-26.7400,-18.2700,-5.1100,173,110
-0.4968,-0.0185,0.9004,18.2000,6.2300,0.9800,266,89
-0.4729,0.1132,0.9326,7.9800,18.9000,-0.5600,374,12
-0.5080,0.0937,0.9023,11.7600,33.0400,-1.6800,477,4
-0.5519,0.1127,0.8642,7.5600,38.2200,-0.6300,529,10
-0.6017,0.0903,0.8067,2.1000,35.7000,-1.0500,560,3
-0.6305,0.1122,0.7886,2.0300,28.4200,-2.1700,580,7
-0.6242,0.1196,0.8003,4.6900,25.6900,-0.2800,608,3
-0.6207,0.1098,0.8145,4.9000,31.2900,0.6300,652,6
-0.5651,0.1435,0.8886,7.3500,52.3600,-1.5400,728,6
-0.5207,0.0956,0.9570,8.6800,106.8900,-3.0800,775,6
-0.3445,0.3719,1.0902,37.9400,225.7500,-21.0700,778,11
-0.5178,0.2826,1.0926,-37.8700,390.2500,-63.6300,428,7
-2.1457,0.4621,0.8906,96.4600,410.6200,-55.5800,37,12
-1.4830,0.7710,1.5065,55.4400,95.9700,-77.3500,18,15
0.5905,0.3231,1.2161,-24.5000,-129.2900,-40.4600,15,11
-0.0986,0.3792,0.9165,10.0800,-219.5900,0.4200,19,8
-0.4607,0.1845,0.6539,-10.7100,-280.4200,71.5400,16,9
-0.7271,0.0771,0.7837,36.7500,-282.7300,68.6700,17,9
-1.0326,0.2977,0.8276,56.7000,-286.3000,45.4300,17,9
-1.2712,0.2943,0.9218,68.6700,-198.1700,57.1200,18,10
-1.5904,-0.1279,0.4880,0.2800,-90.6500,77.2800,17,12
-2.2458,-0.1664,-0.1986,-14.5600,-38.0800,91.2800,9,7
-2.1711,0.0239,-0.7227,-35.3500,1.9600,10.6400,8,1
-2.6938,1.7246,-0.9326,-1.4700,68.9500,-137.5500,15,7
-0.3128,-0.6407,1.1639,-19.3200,-13.4400,-47.3900,15,8
-0.6812,0.1293,0.8379,50.8900,-11.2000,-4.9000,128,8
-0.5480,0.1181,0.8774,-30.8700,-13.2300,-3.8500,296,5
-0.5383,0.0630,0.8989,20.2300,4.4100,0.0000,387,10
-0.5266,0.1659,0.9204,-7.4200,19.6000,0.4900,480,11
-0.5422,0.1142,0.8852,14.3500,34.4400,-1.2600,519,12
-0.5876,0.0688,0.8257,14.3500,41.8600,-0.5600,528,3
-0.6310,0.1020,0.7935,6.9300,41.7900,-2.8700,531,4
-0.6432,0.1210,0.7706,7.8400,39.2000,-3.3600,551,5
-0.6559,0.1161,0.7632,-0.3500,38.0100,-2.2400,602,3
-0.6476,0.1264,0.7886,7.1400,45.4300,0.5600,680,6
-0.5817,0.1283,0.8813,9.4500,75.8100,-3.8500,742,3
-0.4958,0.1020,0.9692,12.8100,150.0100,1.0500,774,10
-0.3148,0.4743,1.0873,15.2600,291.5500,-44.0300,702,9
-1.7026,0.0073,1.0224,24.0800,441.1400,-39.6900,142,6
-2.4258,0.9618,0.8906,79.5900,288.6800,-110.3900,23,11
0.1503,0.5119,1.2483,-93.8700,-40.1800,-55.3700,15,10
-0.0644,0.2860,0.9023,9.7300,-165.4800,-25.3400,19,8
-0.2679,0.3436,0.6725,-20.5800,-256.8300,61.1100,14,8
-0.5104,0.0820,0.6120,30.1000,-287.2800,87.0100,17,8
-0.9721,-0.0181,0.8032,49.9100,-282.5900,45.0100,11,6
-1.1366,0.4465,0.8735,36.1900,-257.8800,40.3900,15,8
-1.3342,0.7120,0.7061,10.5000,-206.7100,72.5900,13,6
-1.8198,-0.1230,0.2123,32.5500,-67.8300,134.5400,9,4
-2.5356,0.2098,-0.3231,28.9800,-9.8000,143.0100,11,6
-1.6738,-0.1845,-0.5392,4.2700,74.5500,55.5100,13,9
-2.4005,0.7832,0.2874,-221.4100,47.1800,-120.8900,14,6
-1.5933,-1.0341,0.8813,37.5200,-52.6400,-45.0100,17,7
-0.3601,0.2752,0.9511,-30.8700,-1.9600,3.7800,66,37
-0.5431,0.1137,0.8882,-0.5600,-1.8900,-3.9200,215,21
-0.5095,0.0010,0.9023,-15.1900,5.3200,-2.1700,319,16
-0.5207,0.1215,0.9170,18.1300,22.3300,-1.8900,412,8
-0.5544,0.0932,0.8647,13.3000,32.7600,-1.6100,472,4
-0.5861,0.1215,0.8311,11.2000,36.1900,0.2800,467,6
-0.6105,0.1352,0.7969,8.0500,35.4900,-0.4900,469,12
-0.6354,0.1240,0.7764,8.2600,30.5900,-0.9800,502,4
-0.6364,0.1318,0.7852,2.6600,30.4500,-1.1200,560,3
-0.5983,0.1503,0.8486,10.3600,45.0800,-1.1900,632,7
-0.5207,0.1513,0.9228,13.1600,92.1200,-2.8000,715,8
-0.3831,0.2582,1.0687,29.8200,195.9300,-4.2000,732,8
-0.3318,0.3431,1.1751,-16.9400,370.6500,-51.8000,508,6
-2.1487,0.5680,1.0414,48.9300,432.8100,-61.6000,39,11
-2.2731,0.6129,1.2581,9.0300,191.2400,-107.1700,17,7
-0.1991,0.1615,1.4128,-40.0400,-123.8300,-49.0000,16,0
-0.1976,0.5402,0.8642,-28.0000,-181.1600,-37.3100,13,9
-0.4221,0.4148,0.6891,-73.0800,-269.5000,50.2600,13,8
-0.5178,0.2733,0.5553,0.3500,-281.1200,70.0700,12,9
-1.0614,0.3738,0.7379,13.5100,-276.2900,62.3000,11,9
-0.9618,0.2904,0.7735,13.3700,-216.1600,88.6900,17,7
-1.2898,0.6271,0.6612,-24.2900,-119.9100,92.0500,11,3
-2.1179,-0.0786,0.1713,-21.8400,-71.7500,113.7500,9,9
-2.3551,-0.0620,-0.6022,-4.9700,-31.7100,54.1100,11,10
-1.8198,0.4363,-0.7535,41.7200,111.4400,-20.6500,10,6
0.3299,-0.9540,1.4533,3.0100,-79.5900,-17.0800,6,4
-0.2191,0.3157,1.1873,14.9800,-2.1000,0.4200,23,4
-0.5534,0.3201,0.8428,-45.9900,-20.5800,-13.7200,142,6
-0.4636,-0.1288,0.9199,-18.4100,-0.6300,-1.5400,292,8
-0.4958,0.1527,0.9272,5.5300,13.7900,1.2600,362,7
-0.5124,0.0849,0.8974,11.3400,25.2000,-1.1900,434,12
-0.5407,0.0859,0.8877,11.4100,34.7900,-0.3500,473,5
-0.5749,0.0927,0.8257,10.2200,41.0200,-2.2400,496,5
-0.6134,0.1171,0.7989,7.0700,37.2400,-3.4300,519,1
-0.6320,0.1186,0.7910,-0.2100,34.1600,-4.2000,589,9
-0.6129,0.0956,0.8164,-0.7000,39.3400,-2.7300,648,8
-0.5885,0.1132,0.8638,11.6200,61.3200,-1.8200,729,8
-0.5402,0.1015,0.9394,11.2700,117.3900,-2.0300,780,7
-0.3577,0.3255,1.0575,32.0600,229.0400,-22.8900,771,8
-0.7515,0.1113,1.0038,-45.5700,387.5900,-64.5400,375,3
-2.1853,0.7139,0.9472,43.4000,391.0900,-93.0300,34,10
-1.4093,0.5915,1.2586,-17.7100,113.7500,-108.0100,22,10
0.7637,0.4768,1.1068,-60.6200,-125.0200,-16.2400,17,0
-0.2713,0.5212,0.8584,-45.8500,-201.8800,13.4400,16,9
-0.4802,0.2484,0.5880,-53.9700,-284.9700,69.6500,10,7
-0.5685,0.3245,0.6188,8.1200,-277.6900,63.5600,14,5
-1.0287,0.4826,0.7857,25.9700,-276.5000,73.1500,14,5
-1.1273,0.6080,0.9179,15.3300,-208.1800,108.4300,14,3
-1.6099,0.6046,0.5627,-53.7600,-118.2300,137.8300,10,8
-2.4454,0.1806,0.0122,47.0400,-48.1600,168.0000,10,10
-2.3839,-0.1947,-0.9179,-10.3600,-10.5700,102.6900,8,7
-2.1409,0.7286,-0.6949,0.8400,181.3700,-62.6500,14,11
-0.1235,-1.2151,0.7296,75.7400,31.6400,-42.0000,19,5
-0.7788,0.2347,1.1536,22.4700,-1.7500,2.8700,110,8
-0.5602,0.1679,0.8628,19.0400,-0.4200,-1.4700,266,8
-0.4987,0.0210,0.9008,-20.0200,5.3900,-1.6800,360,7
-0.4851,0.0761,0.9306,19.4600,26.6700,-0.5600,460,7
-0.5314,0.0752,0.8926,13.8600,44.6600,-2.4500,513,9
-0.5880,0.1254,0.8281,13.2300,51.1700,-0.3500,551,2
-0.6700,0.1420,0.7276,6.6500,41.2300,-1.1900,559,8
-0.6720,0.1215,0.7452,-0.7000,28.9100,-3.9900,580,12
-0.6700,0.1132,0.7623,-1.6100,23.6600,-1.6100,615,8
-0.6617,0.1308,0.7666,7.4900,28.0700,0.9800,684,2
-0.5885,0.1396,0.8833,11.8300,50.4000,-2.6600,736,9
-0.5168,0.0834,0.9609,10.9900,112.7700,-2.7300,787,9
-0.3250,0.4216,1.0834,28.3500,241.2900,-34.3700,772,8
-0.9282,0.1069,1.1034,-46.3400,401.6600,-68.1800,327,8
-2.1013,0.6920,1.0238,27.0900,418.1100,-96.3900,35,13
-1.4625,0.5348,1.2605,-9.4500,148.4700,-113.4700,20,9
0.7144,0.6578,1.2161,-48.5800,-145.6000,-8.8900,15,9
-0.1815,0.4529,0.8618,-33.1100,-207.2000,22.1200,18,12
-0.4499,0.1606,0.5690,-28.0000,-297.0800,84.8400,18,8
-0.7945,0.1688,0.6812,23.4500,-305.6200,71.0500,16,10
-0.9692,0.2967,0.7174,47.3900,-286.2300,52.5700,15,16
-1.1439,0.3860,0.8540,44.5900,-202.4400,57.4000,8,9
-1.3176,0.1713,0.6817,-11.2700,-92.4000,100.1000,15,11
-2.7367,0.3894,-0.0405,-14.4900,-55.5100,162.7500,16,0
-1.9393,-0.3440,-0.9130,-105.9100,1.2600,53.2700,9,9
-1.8749,0.0386,-0.7325,96.1100,94.0100,-17.9900,8,8
2.3131,-2.1121,1.3644,-522.7600,-102.6900,-60.4800,18,8
-0.4753,0.4172,0.8911,56.3500,2.3800,-16.3100,48,41
-0.5392,0.1591,0.9067,-42.5600,0.8400,1.2600,223,17
-0.5251,0.1298,0.9028,28.7000,14.2800,0.2800,329,5
-0.5187,0.0737,0.9008,4.9700,20.7900,-0.7000,440,3
-0.5285,0.0859,0.9008,8.5400,35.7000,-2.3800,480,5
-0.5734,0.1464,0.8584,10.2200,43.3300,-0.9100,509,8
-0.6324,0.1459,0.7930,6.0900,41.3000,-1.6800,515,6
-0.6549,0.1449,0.7569,4.4800,31.9900,-4.2700,531,3
-0.6534,0.1249,0.7574,-3.7100,25.4100,-5.6000,571,8
-0.6285,0.0634,0.8072,-0.3500,32.7600,-4.4800,668,11
-0.5807,0.1147,0.8740,11.2000,61.0400,-3.1500,760,9
-0.4885,0.0878,0.9941,10.9900,126.6300,-4.4100,810,5
-0.2840,0.3997,1.1468,31.7100,256.6200,-29.8900,791,7
-0.8540,0.0590,1.0721,-51.6600,427.4200,-63.6300,323,0
-1.9178,0.7408,0.9150,32.4100,445.5500,-95.2700,40,12
-1.9871,0.5958,1.2381,-25.5500,212.1700,-149.6600,20,11
-0.9150,0.6110,1.9134,0.9800,-176.8900,-18.1300,16,5
-0.0503,0.4763,0.7193,-31.8500,-189.6300,-3.5700,16,2
-0.2791,0.1586,0.5163,-19.2500,-276.4300,70.6300,19,10
-0.6432,0.3021,0.5109,3.4300,-320.2500,95.9000,18,9
-1.0048,0.0781,0.7418,53.9000,-296.1700,67.5500,14,7
-0.8677,0.3733,0.7047,54.1100,-281.1900,63.8400,10,6
-1.2078,0.7242,0.7945,36.0500,-154.2800,65.4500,7,8
-2.2555,0.1552,0.2494,36.8200,-74.2700,159.1100,13,7
-2.4668,-0.0942,-0.8120,-44.3100,-15.8900,130.2000,16,7
-2.0193,-0.9633,-1.0502,71.4700,88.4100,39.6900,11,8
-5.4353,-2.0354,3.1456,-402.9200,-231.2100,-3.9900,10,5
-0.7071,0.0532,0.9292,65.0300,-34.0200,-13.3000,28,23
-0.7218,0.1976,0.8711,-44.5900,-4.6900,-1.0500,210,15
-0.5270,0.1147,0.8847,16.3800,6.7900,-0.2100,356,3
-0.5129,0.0786,0.9194,-9.3100,16.1000,-1.3300,478,2
-0.5212,0.1508,0.9262,16.1700,36.1200,-1.2600,539,6
-0.5490,0.1430,0.8711,17.8500,47.9500,-0.4900,560,3
-0.6163,0.1371,0.8013,12.6000,48.1600,-0.7000,557,6
-0.6505,0.1337,0.7496,6.7200,41.5100,-1.4000,550,4
-0.6525,0.1020,0.7496,2.0300,37.8700,-3.8500,590,5
-0.6466,0.0024,0.7784,1.8200,40.8100,-2.4500,681,4
-0.6120,0.1659,0.8623,6.9300,66.3600,-2.1700,766,4
-0.5178,0.1000,0.9414,10.6400,133.7000,-1.1200,811,1
-0.2889,0.5758,1.0980,18.0600,296.1000,-51.0300,730,6
-1.5274,0.0781,1.1375,-13.7900,440.6500,-71.1200,204,16
-2.6420,0.8101,1.2034,38.0100,374.0100,-125.2300,25,8
-0.5929,1.4923,2.0345,24.1500,42.0700,-71.7500,19,6
0.3924,0.1801,0.9106,-56.1400,-170.5900,-9.1700,24,0
-0.3597,0.4128,0.7383,-4.6900,-247.4500,35.1400,18,9
-0.4558,0.1298,0.5031,-5.6700,-299.5300,80.0800,20,11
-0.8159,0.0712,0.7081,31.7100,-294.0000,71.6800,11,0
-0.9765,0.2743,0.7564,60.6200,-289.5200,59.5000,7,9
-1.4694,0.7408,0.8291,39.2000,-192.1500,63.0000,15,8
-1.9930,0.1698,0.3611,19.9500,-82.9500,133.8400,13,3
-2.0950,-0.1303,-0.6285,10.4300,-54.0400,128.0300,13,3
-2.2916,-1.0175,-1.1097,35.2800,62.5100,37.2400,8,6
-5.6789,-1.1732,2.4463,-416.9900,-33.6000,-1.8200,4,3
